time	V(v+)	V(v-)	V(vdd)	V(vout)	V(vref)
Step Information: Run=0  (Step: 1/16)
9.549235045518525e-01	8.271990e-01	1.350446e+00	3.300000e+00	4.016857e-03	1.650386e+00
9.578531920518525e-01	8.272044e-01	1.342222e+00	3.300000e+00	4.017251e-03	1.650387e+00
9.607828795518525e-01	8.271990e-01	1.334049e+00	3.300000e+00	4.016787e-03	1.650386e+00
9.637125670518525e-01	8.272044e-01	1.325926e+00	3.300000e+00	4.017181e-03	1.650387e+00
9.666422545518525e-01	8.271990e-01	1.317852e+00	3.300000e+00	4.016717e-03	1.650386e+00
9.695719420518525e-01	8.272043e-01	1.309827e+00	3.300000e+00	4.017112e-03	1.650387e+00
9.725016295518525e-01	8.271989e-01	1.301852e+00	3.300000e+00	4.016649e-03	1.650386e+00
9.754313170518525e-01	8.272043e-01	1.293925e+00	3.300000e+00	4.017043e-03	1.650387e+00
9.783610045518525e-01	8.271989e-01	1.286047e+00	3.300000e+00	4.016581e-03	1.650386e+00
9.812906920518525e-01	8.272043e-01	1.278216e+00	3.300000e+00	4.016976e-03	1.650387e+00
9.842203795518525e-01	8.271989e-01	1.270434e+00	3.300000e+00	4.016514e-03	1.650386e+00
9.871500670518525e-01	8.272043e-01	1.262699e+00	3.300000e+00	4.016909e-03	1.650387e+00
9.900797545518525e-01	8.271989e-01	1.255011e+00	3.300000e+00	4.016448e-03	1.650386e+00
9.930094420518525e-01	8.272042e-01	1.247371e+00	3.300000e+00	4.016844e-03	1.650387e+00
9.959391295518525e-01	8.271988e-01	1.239777e+00	3.300000e+00	4.016383e-03	1.650386e+00
9.988688170518525e-01	8.272042e-01	1.232229e+00	3.300000e+00	4.016779e-03	1.650387e+00
1.001798504551852e+00	8.271987e-01	1.224728e+00	3.300000e+00	4.016318e-03	1.650386e+00
1.004728192051852e+00	8.272042e-01	1.217272e+00	3.300000e+00	4.016715e-03	1.650387e+00
1.007657879551852e+00	8.271987e-01	1.209862e+00	3.300000e+00	4.016255e-03	1.650386e+00
1.010587567051852e+00	8.272041e-01	1.202497e+00	3.300000e+00	4.016651e-03	1.650387e+00
1.013517254551852e+00	8.271987e-01	1.195177e+00	3.300000e+00	4.016192e-03	1.650386e+00
1.016446942051852e+00	8.272041e-01	1.187901e+00	3.300000e+00	4.016588e-03	1.650387e+00
1.019376629551852e+00	8.271987e-01	1.180671e+00	3.300000e+00	4.016130e-03	1.650386e+00
1.022306317051852e+00	8.272040e-01	1.173484e+00	3.300000e+00	4.016527e-03	1.650387e+00
1.025236004551852e+00	8.271986e-01	1.166341e+00	3.300000e+00	4.016068e-03	1.650386e+00
1.028165692051852e+00	8.272040e-01	1.159242e+00	3.300000e+00	4.016466e-03	1.650387e+00
1.031095379551852e+00	8.271986e-01	1.152187e+00	3.300000e+00	4.016008e-03	1.650386e+00
1.034025067051852e+00	8.272040e-01	1.145174e+00	3.300000e+00	4.016405e-03	1.650387e+00
1.036954754551852e+00	8.271986e-01	1.138204e+00	3.300000e+00	4.015948e-03	1.650386e+00
1.039884442051852e+00	8.272040e-01	1.131277e+00	3.300000e+00	4.016345e-03	1.650387e+00
1.042814129551852e+00	8.271986e-01	1.124392e+00	3.300000e+00	4.015889e-03	1.650386e+00
1.045743817051852e+00	8.272039e-01	1.117549e+00	3.300000e+00	4.016287e-03	1.650387e+00
1.048673504551852e+00	8.271985e-01	1.110748e+00	3.300000e+00	4.015830e-03	1.650386e+00
1.051603192051852e+00	8.272039e-01	1.103988e+00	3.300000e+00	4.016228e-03	1.650387e+00
1.054532879551852e+00	8.271985e-01	1.097270e+00	3.300000e+00	4.015773e-03	1.650386e+00
1.057462567051852e+00	8.272039e-01	1.090593e+00	3.300000e+00	4.016171e-03	1.650387e+00
1.060392254551852e+00	8.271984e-01	1.083956e+00	3.300000e+00	4.015715e-03	1.650386e+00
1.063321942051852e+00	8.272039e-01	1.077360e+00	3.300000e+00	4.016114e-03	1.650387e+00
1.066251629551852e+00	8.271984e-01	1.070805e+00	3.300000e+00	4.015659e-03	1.650386e+00
1.069181317051852e+00	8.272038e-01	1.064289e+00	3.300000e+00	4.016058e-03	1.650387e+00
1.072111004551852e+00	8.271984e-01	1.057813e+00	3.300000e+00	4.015604e-03	1.650386e+00
1.075040692051852e+00	8.272038e-01	1.051377e+00	3.300000e+00	4.016003e-03	1.650387e+00
1.077970379551852e+00	8.271984e-01	1.044980e+00	3.300000e+00	4.015549e-03	1.650386e+00
1.080900067051852e+00	8.272038e-01	1.038622e+00	3.300000e+00	4.015948e-03	1.650387e+00
1.083829754551852e+00	8.271984e-01	1.032303e+00	3.300000e+00	4.015494e-03	1.650386e+00
1.086759442051852e+00	8.272038e-01	1.026023e+00	3.300000e+00	4.015894e-03	1.650387e+00
1.089689129551852e+00	8.271983e-01	1.019780e+00	3.300000e+00	4.015441e-03	1.650386e+00
1.092618817051852e+00	8.272037e-01	1.013577e+00	3.300000e+00	4.015841e-03	1.650387e+00
1.095548504551852e+00	8.271983e-01	1.007410e+00	3.300000e+00	4.015388e-03	1.650386e+00
1.098478192051852e+00	8.272037e-01	1.001282e+00	3.300000e+00	4.015788e-03	1.650387e+00
1.101407879551852e+00	8.271983e-01	9.951910e-01	3.300000e+00	4.015335e-03	1.650386e+00
1.104337567051852e+00	8.272037e-01	9.891372e-01	3.300000e+00	4.015735e-03	1.650387e+00
1.107267254551852e+00	8.271983e-01	9.831204e-01	3.300000e+00	4.015284e-03	1.650386e+00
1.110196942051852e+00	8.272036e-01	9.771403e-01	3.300000e+00	4.015684e-03	1.650387e+00
1.113126629551852e+00	8.271982e-01	9.711968e-01	3.300000e+00	4.015232e-03	1.650386e+00
1.116056317051852e+00	8.272036e-01	9.652895e-01	3.300000e+00	4.015633e-03	1.650387e+00
1.118986004551852e+00	8.271982e-01	9.594184e-01	3.300000e+00	4.015182e-03	1.650386e+00
1.121915692051852e+00	8.272036e-01	9.535831e-01	3.300000e+00	4.015583e-03	1.650387e+00
1.124845379551852e+00	8.271982e-01	9.477834e-01	3.300000e+00	4.015132e-03	1.650386e+00
1.127775067051852e+00	8.272036e-01	9.420192e-01	3.300000e+00	4.015533e-03	1.650387e+00
1.130704754551852e+00	8.271981e-01	9.362901e-01	3.300000e+00	4.015083e-03	1.650386e+00
1.133634442051852e+00	8.272035e-01	9.305961e-01	3.300000e+00	4.015484e-03	1.650387e+00
1.136564129551852e+00	8.271981e-01	9.249368e-01	3.300000e+00	4.015035e-03	1.650386e+00
1.139493817051852e+00	8.272035e-01	9.193121e-01	3.300000e+00	4.015436e-03	1.650387e+00
1.142423504551852e+00	8.271981e-01	9.137217e-01	3.300000e+00	4.015054e-03	1.650386e+00
1.145353192051852e+00	8.272036e-01	9.081656e-01	3.300000e+00	4.015514e-03	1.650387e+00
1.148282879551852e+00	8.271982e-01	9.026433e-01	3.300000e+00	4.015123e-03	1.650386e+00
1.151212567051852e+00	8.272036e-01	8.971547e-01	3.300000e+00	4.015583e-03	1.650387e+00
1.154142254551852e+00	8.271982e-01	8.916997e-01	3.300000e+00	4.015192e-03	1.650386e+00
1.157071942051852e+00	8.272036e-01	8.862780e-01	3.300000e+00	4.015652e-03	1.650387e+00
1.160001629551852e+00	8.271983e-01	8.808895e-01	3.300000e+00	4.015260e-03	1.650386e+00
1.162931317051852e+00	8.272036e-01	8.755338e-01	3.300000e+00	4.015719e-03	1.650387e+00
1.165861004551852e+00	8.271983e-01	8.702108e-01	3.300000e+00	4.015328e-03	1.650386e+00
1.168790692051852e+00	8.272037e-01	8.649204e-01	3.300000e+00	4.015786e-03	1.650387e+00
1.171720379551852e+00	8.271983e-01	8.596622e-01	3.300000e+00	4.015394e-03	1.650386e+00
1.174650067051852e+00	8.272038e-01	8.544362e-01	3.300000e+00	4.015853e-03	1.650387e+00
1.177579754551852e+00	8.271983e-01	8.492421e-01	3.300000e+00	4.015461e-03	1.650386e+00
1.177945965489352e+00	8.272011e-01	8.485953e-01	3.300000e+00	4.015677e-03	1.650386e+00
1.178678387364352e+00	8.272011e-01	8.473028e-01	3.300000e+00	4.015685e-03	1.650386e+00
1.180143231114352e+00	8.272011e-01	8.447236e-01	3.300000e+00	4.015701e-03	1.650386e+00
1.183072918614352e+00	8.272011e-01	8.395888e-01	3.300000e+00	4.015734e-03	1.650386e+00
1.186002606114352e+00	8.272011e-01	8.344854e-01	3.300000e+00	4.015767e-03	1.650386e+00
1.188932293614352e+00	8.272011e-01	8.294131e-01	3.300000e+00	4.015799e-03	1.650386e+00
1.189298504551852e+00	8.272011e-01	8.287815e-01	3.300000e+00	4.015802e-03	1.650386e+00
1.190030926426852e+00	8.272049e-01	8.275193e-01	3.300000e+00	4.023452e-03	1.650386e+00
1.190214031895602e+00	8.272112e-01	8.272041e-01	3.300000e+00	4.036042e-03	1.650386e+00
1.190580242833102e+00	8.272326e-01	8.265740e-01	3.300000e+00	4.078764e-03	1.650386e+00
1.190671795567477e+00	8.272412e-01	8.264166e-01	3.300000e+00	4.096023e-03	1.650386e+00
1.190694683751071e+00	8.272434e-01	8.263772e-01	3.300000e+00	4.100475e-03	1.650386e+00
1.190740460118259e+00	8.272480e-01	8.262985e-01	3.300000e+00	4.109653e-03	1.650386e+00
1.190751904210055e+00	8.272492e-01	8.262788e-01	3.300000e+00	4.112050e-03	1.650386e+00
1.190754765233005e+00	8.274984e-01	8.262739e-01	3.300000e+00	4.615619e-03	1.650386e+00
1.190755480488742e+00	8.275908e-01	8.262727e-01	3.300000e+00	4.802905e-03	1.650386e+00
1.190755659302676e+00	8.276145e-01	8.262724e-01	3.300000e+00	4.850376e-03	1.650386e+00
1.190756016930545e+00	8.276625e-01	8.262717e-01	3.300000e+00	4.946637e-03	1.650386e+00
1.190756106337512e+00	8.276747e-01	8.262716e-01	3.300000e+00	4.971200e-03	1.650387e+00
1.190756285151446e+00	8.276994e-01	8.262713e-01	3.300000e+00	5.020662e-03	1.650387e+00
1.190756329854930e+00	8.277056e-01	8.262712e-01	3.300000e+00	5.033155e-03	1.650387e+00
1.190756419261897e+00	8.277181e-01	8.262711e-01	3.300000e+00	5.058227e-03	1.650387e+00
1.190756598075831e+00	8.277434e-01	8.262708e-01	3.300000e+00	5.108887e-03	1.650387e+00
1.190756603663767e+00	8.277442e-01	8.262707e-01	3.300000e+00	5.110482e-03	1.650387e+00
1.190756614839638e+00	8.278291e-01	8.262707e-01	3.300000e+00	6.173067e-03	1.650388e+00
1.190756637191380e+00	8.287385e-01	8.262706e-01	3.300000e+00	1.105750e-02	1.650401e+00
1.190756681894863e+00	8.384416e-01	8.262706e-01	3.300000e+00	4.845874e-02	1.650502e+00
1.190756690739107e+00	8.428602e-01	8.262706e-01	3.300000e+00	6.516617e-02	1.650546e+00
1.190756708427593e+00	8.548371e-01	8.262705e-01	3.300000e+00	1.103122e-01	1.650663e+00
1.190756712849715e+00	8.591843e-01	8.262705e-01	3.300000e+00	1.266775e-01	1.650705e+00
1.190756721693958e+00	8.691857e-01	8.262705e-01	3.300000e+00	1.643240e-01	1.650802e+00
1.190756739382445e+00	8.997886e-01	8.262705e-01	3.300000e+00	2.794394e-01	1.651098e+00
1.190756743804566e+00	9.108812e-01	8.262705e-01	3.300000e+00	3.211381e-01	1.651206e+00
1.190756744910097e+00	9.137477e-01	8.262705e-01	3.300000e+00	3.319127e-01	1.651233e+00
1.190756744944645e+00	9.138374e-01	8.262705e-01	3.300000e+00	3.322498e-01	1.651234e+00
1.190756745013740e+00	9.140169e-01	8.262705e-01	3.300000e+00	3.329246e-01	1.651236e+00
1.190756745031014e+00	9.140618e-01	8.262705e-01	3.300000e+00	3.330935e-01	1.651237e+00
1.190756745065562e+00	9.141518e-01	8.262705e-01	3.300000e+00	3.334316e-01	1.651237e+00
1.190756745074199e+00	9.141743e-01	8.262705e-01	3.300000e+00	3.335162e-01	1.651238e+00
1.190756745091473e+00	9.142193e-01	8.262705e-01	3.300000e+00	3.336854e-01	1.651238e+00
1.190756745126021e+00	9.143094e-01	8.262705e-01	3.300000e+00	3.340241e-01	1.651239e+00
1.190756745127100e+00	9.143122e-01	8.262705e-01	3.300000e+00	3.340347e-01	1.651239e+00
1.190756745129260e+00	9.143178e-01	8.262705e-01	3.300000e+00	3.340558e-01	1.651239e+00
1.190756745129799e+00	9.143193e-01	8.262705e-01	3.300000e+00	3.340611e-01	1.651239e+00
1.190756745130879e+00	9.143221e-01	8.262705e-01	3.300000e+00	3.340717e-01	1.651239e+00
1.190756745131149e+00	9.143228e-01	8.262705e-01	3.300000e+00	3.340744e-01	1.651239e+00
1.190756745131689e+00	9.143242e-01	8.262705e-01	3.300000e+00	3.340797e-01	1.651239e+00
1.190756745132768e+00	9.143270e-01	8.262705e-01	3.300000e+00	3.340903e-01	1.651239e+00
1.190756745134928e+00	9.143327e-01	8.262705e-01	3.300000e+00	3.341114e-01	1.651239e+00
1.190756745139246e+00	9.143440e-01	8.262705e-01	3.300000e+00	3.341538e-01	1.651239e+00
1.190756745147883e+00	9.143665e-01	8.262705e-01	3.300000e+00	3.342386e-01	1.651239e+00
1.190756745165157e+00	9.144116e-01	8.262705e-01	3.300000e+00	3.344081e-01	1.651240e+00
1.190756745199705e+00	9.145019e-01	8.262705e-01	3.300000e+00	3.347476e-01	1.651241e+00
1.190756745268800e+00	9.146828e-01	8.262705e-01	3.300000e+00	3.354274e-01	1.651242e+00
1.190756745406992e+00	9.150456e-01	8.262705e-01	3.300000e+00	3.367907e-01	1.651246e+00
1.190756745683374e+00	9.157758e-01	8.262705e-01	3.300000e+00	3.395238e-01	1.651253e+00
1.190756746236139e+00	9.172534e-01	8.262705e-01	3.300000e+00	3.449495e-01	1.651267e+00
1.190756747341670e+00	9.202731e-01	8.262705e-01	3.300000e+00	3.554832e-01	1.651296e+00
1.190756749552731e+00	9.265286e-01	8.262705e-01	3.300000e+00	3.751365e-01	1.651357e+00
1.190756753974852e+00	9.396238e-01	8.262705e-01	3.300000e+00	4.098683e-01	1.651475e+00
1.190756762819096e+00	9.669107e-01	8.262705e-01	3.300000e+00	4.704696e-01	1.651674e+00
1.190756780507582e+00	1.022564e+00	8.262705e-01	3.300000e+00	5.826055e-01	1.651947e+00
1.190756815884556e+00	1.133994e+00	8.262705e-01	3.300000e+00	8.044660e-01	1.652259e+00
1.190756886638502e+00	1.356346e+00	8.262705e-01	3.300000e+00	1.248815e+00	1.652443e+00
1.190756904326989e+00	1.411888e+00	8.262705e-01	3.300000e+00	1.359820e+00	1.652448e+00
1.190756939703962e+00	1.522955e+00	8.262706e-01	3.300000e+00	1.581894e+00	1.652454e+00
1.190756948548205e+00	1.550718e+00	8.262706e-01	3.300000e+00	1.637423e+00	1.652455e+00
1.190756966236692e+00	1.606244e+00	8.262706e-01	3.300000e+00	1.748474e+00	1.652456e+00
1.190756970658813e+00	1.620126e+00	8.262706e-01	3.300000e+00	1.776236e+00	1.652456e+00
1.190756979503057e+00	1.647889e+00	8.262706e-01	3.300000e+00	1.831760e+00	1.652456e+00
1.190756981714118e+00	1.654829e+00	8.262706e-01	3.300000e+00	1.845640e+00	1.652456e+00
1.190756986136239e+00	1.668711e+00	8.262706e-01	3.300000e+00	1.873402e+00	1.652457e+00
1.190756994980483e+00	1.696473e+00	8.262706e-01	3.300000e+00	1.928926e+00	1.652457e+00
1.190757012668969e+00	1.751998e+00	8.262707e-01	3.300000e+00	2.039974e+00	1.652457e+00
1.190757048045942e+00	1.863046e+00	8.262708e-01	3.300000e+00	2.262068e+00	1.652457e+00
1.190757118799889e+00	2.085141e+00	8.262711e-01	3.300000e+00	2.706255e+00	1.652458e+00
1.190757136488376e+00	2.140664e+00	8.262711e-01	3.300000e+00	2.817302e+00	1.652458e+00
1.190757171865349e+00	2.251710e+00	8.262713e-01	3.300000e+00	3.039394e+00	1.652458e+00
1.190757180709592e+00	2.279472e+00	8.262713e-01	3.300000e+00	3.094917e+00	1.652458e+00
1.190757198398079e+00	2.334995e+00	8.262714e-01	3.300000e+00	3.205963e+00	1.652458e+00
1.190757202820200e+00	2.348876e+00	8.262714e-01	3.300000e+00	3.233725e+00	1.652458e+00
1.190757211664444e+00	2.376637e+00	8.262715e-01	3.300000e+00	3.289248e+00	1.652458e+00
1.190757211940826e+00	2.377505e+00	8.262715e-01	3.300000e+00	3.290983e+00	1.652458e+00
1.190757212493591e+00	2.379240e+00	8.262715e-01	3.300000e+00	3.294453e+00	1.652458e+00
1.190757212631783e+00	2.379674e+00	8.262715e-01	3.300000e+00	3.295321e+00	1.652458e+00
1.190757212908165e+00	2.380541e+00	8.262715e-01	3.300000e+00	3.296660e+00	1.652458e+00
1.190757213460931e+00	2.382257e+00	8.262715e-01	3.300000e+00	3.296916e+00	1.652458e+00
1.190757214566461e+00	2.385599e+00	8.262715e-01	3.300000e+00	3.296745e+00	1.652457e+00
1.190757216777522e+00	2.391926e+00	8.262715e-01	3.300000e+00	3.296957e+00	1.652448e+00
1.190757221199644e+00	2.403280e+00	8.262715e-01	3.300000e+00	3.296876e+00	1.652396e+00
1.190757230043887e+00	2.421614e+00	8.262716e-01	3.300000e+00	3.297183e+00	1.652220e+00
1.190757247732373e+00	2.445750e+00	8.262717e-01	3.300000e+00	3.297306e+00	1.651841e+00
1.190757283109347e+00	2.467124e+00	8.262718e-01	3.300000e+00	3.297956e+00	1.651179e+00
1.190757353863293e+00	2.475204e+00	8.262722e-01	3.300000e+00	3.298728e+00	1.650502e+00
1.190757495371186e+00	2.474086e+00	8.262730e-01	3.300000e+00	3.298047e+00	1.650354e+00
1.190757778386972e+00	2.474236e+00	8.262744e-01	3.300000e+00	3.297904e+00	1.650402e+00
1.190758318140361e+00	2.474144e+00	8.262772e-01	3.300000e+00	3.298057e+00	1.650376e+00
1.190759397647138e+00	2.474228e+00	8.262827e-01	3.300000e+00	3.297925e+00	1.650395e+00
1.190761556660694e+00	2.474173e+00	8.262939e-01	3.300000e+00	3.298099e+00	1.650379e+00
1.190765874687804e+00	2.474262e+00	8.263162e-01	3.300000e+00	3.298000e+00	1.650393e+00
1.190774510742025e+00	2.474199e+00	8.263609e-01	3.300000e+00	3.298147e+00	1.650380e+00
1.190783938578100e+00	2.474261e+00	8.264096e-01	3.300000e+00	3.298000e+00	1.650393e+00
1.190792703458477e+00	2.474200e+00	8.264549e-01	3.300000e+00	3.298147e+00	1.650380e+00
1.190810233219231e+00	2.474260e+00	8.265455e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.190837192712953e+00	2.474200e+00	8.266848e-01	3.300000e+00	3.298147e+00	1.650381e+00
1.190887285041381e+00	2.474260e+00	8.269437e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.190987469698237e+00	2.474200e+00	8.274614e-01	3.300000e+00	3.298147e+00	1.650381e+00
1.191167224719896e+00	2.474259e+00	8.283899e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.191520371831783e+00	2.474200e+00	8.302130e-01	3.300000e+00	3.298147e+00	1.650381e+00
1.192181569816334e+00	2.474259e+00	8.336229e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.193434721506943e+00	2.474200e+00	8.400726e-01	3.300000e+00	3.298147e+00	1.650381e+00
1.195832565652990e+00	2.474259e+00	8.523668e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.198762253152990e+00	2.474200e+00	8.673044e-01	3.300000e+00	3.298147e+00	1.650381e+00
1.201691940652990e+00	2.474260e+00	8.821508e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.204621628152990e+00	2.474200e+00	8.969066e-01	3.300000e+00	3.298147e+00	1.650381e+00
1.207551315652990e+00	2.474260e+00	9.115722e-01	3.300000e+00	3.298000e+00	1.650392e+00
1.207552315652990e+00	2.474205e+00	9.115772e-01	3.300000e+00	3.298147e+00	1.650382e+00
1.207568315652990e+00	2.474255e+00	9.116570e-01	3.300000e+00	3.298000e+00	1.650391e+00
1.207569315652990e+00	2.474208e+00	9.116620e-01	3.300000e+00	3.298147e+00	1.650384e+00
1.207584656918709e+00	2.474252e+00	9.117385e-01	3.300000e+00	3.298001e+00	1.650389e+00
1.207585656918709e+00	2.474211e+00	9.117435e-01	3.300000e+00	3.298147e+00	1.650385e+00
1.207601656918709e+00	2.474249e+00	9.118234e-01	3.300000e+00	3.298001e+00	1.650388e+00
1.207602656918709e+00	2.474214e+00	9.118283e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.207618656918709e+00	2.474246e+00	9.119082e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.207650656918709e+00	2.474215e+00	9.120679e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.207692604931206e+00	2.474246e+00	9.122772e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.207776500956201e+00	2.474215e+00	9.126957e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.207944293006192e+00	2.474246e+00	9.135325e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.208279877106172e+00	2.474215e+00	9.152053e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.208951045306133e+00	2.474246e+00	9.185473e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.210293381706055e+00	2.474215e+00	9.252173e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.212978054505900e+00	2.474246e+00	9.385014e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.215907742005900e+00	2.474215e+00	9.529129e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.218837429505900e+00	2.474246e+00	9.672365e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.221767117005900e+00	2.474215e+00	9.814726e-01	3.300000e+00	3.298147e+00	1.650386e+00
1.224696804505900e+00	2.474246e+00	9.956216e-01	3.300000e+00	3.298001e+00	1.650387e+00
1.227626492005900e+00	2.474215e+00	1.009684e+00	3.300000e+00	3.298147e+00	1.650386e+00
1.230556179505900e+00	2.474246e+00	1.023661e+00	3.300000e+00	3.298001e+00	1.650387e+00
1.233485867005900e+00	2.474215e+00	1.037552e+00	3.300000e+00	3.298147e+00	1.650386e+00
1.236415554505900e+00	2.474246e+00	1.051359e+00	3.300000e+00	3.298001e+00	1.650387e+00
1.239345242005900e+00	2.474215e+00	1.065081e+00	3.300000e+00	3.298147e+00	1.650386e+00
1.242274929505900e+00	2.474246e+00	1.078720e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.245204617005900e+00	2.474215e+00	1.092275e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.248134304505900e+00	2.474246e+00	1.105747e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.251063992005900e+00	2.474215e+00	1.119137e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.253993679505900e+00	2.474246e+00	1.132446e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.256923367005900e+00	2.474215e+00	1.145673e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.259853054505900e+00	2.474246e+00	1.158819e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.262782742005900e+00	2.474215e+00	1.171885e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.265712429505900e+00	2.474246e+00	1.184871e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.268642117005900e+00	2.474215e+00	1.197778e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.271571804505900e+00	2.474246e+00	1.210606e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.274501492005900e+00	2.474215e+00	1.223355e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.277431179505900e+00	2.474246e+00	1.236027e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.280360867005900e+00	2.474215e+00	1.248622e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.283290554505900e+00	2.474247e+00	1.261139e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.286220242005900e+00	2.474215e+00	1.273580e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.289149929505900e+00	2.474247e+00	1.285945e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.292079617005900e+00	2.474216e+00	1.298234e+00	3.300000e+00	3.298148e+00	1.650386e+00
1.295009304505900e+00	2.474247e+00	1.310449e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.297938992005900e+00	2.474216e+00	1.322589e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.300868679505900e+00	2.474247e+00	1.334654e+00	3.300000e+00	3.298002e+00	1.650387e+00
1.303798367005900e+00	2.474216e+00	1.346646e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.306728054505900e+00	2.474247e+00	1.358565e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.309657742005900e+00	2.474216e+00	1.370411e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.312587429505900e+00	2.474247e+00	1.382185e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.315517117005900e+00	2.474216e+00	1.393886e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.318446804505900e+00	2.474247e+00	1.405517e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.321376492005900e+00	2.474216e+00	1.417076e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.324306179505900e+00	2.474247e+00	1.428564e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.327235867005900e+00	2.474216e+00	1.439983e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.330165554505900e+00	2.474247e+00	1.451331e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.333095242005900e+00	2.474216e+00	1.462611e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.336024929505900e+00	2.474247e+00	1.473821e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.338954617005900e+00	2.474216e+00	1.484963e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.341884304505900e+00	2.474247e+00	1.496037e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.344813992005900e+00	2.474216e+00	1.507043e+00	3.300000e+00	3.298149e+00	1.650386e+00
1.347743679505900e+00	2.474247e+00	1.517983e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.350673367005900e+00	2.474216e+00	1.528855e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.353603054505900e+00	2.474247e+00	1.539661e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.356532742005900e+00	2.474216e+00	1.550401e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.359462429505900e+00	2.474247e+00	1.561075e+00	3.300000e+00	3.298003e+00	1.650387e+00
1.362392117005900e+00	2.474216e+00	1.571684e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.365321804505900e+00	2.474247e+00	1.582228e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.368251492005900e+00	2.474216e+00	1.592708e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.371181179505900e+00	2.474247e+00	1.603124e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.374110867005900e+00	2.474216e+00	1.613476e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.377040554505900e+00	2.474247e+00	1.623765e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.379970242005900e+00	2.474216e+00	1.633991e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.382899929505900e+00	2.474247e+00	1.644155e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.385829617005900e+00	2.474216e+00	1.654257e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.388759304505900e+00	2.474247e+00	1.664297e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.391688992005900e+00	2.474216e+00	1.674276e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.394618679505900e+00	2.474247e+00	1.684193e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.397548367005900e+00	2.474216e+00	1.694050e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.400478054505900e+00	2.474247e+00	1.703847e+00	3.300000e+00	3.298004e+00	1.650387e+00
